Siniestro;Poliza;Fec_ocu;Fec_com;Fec_pago;Importe
498;21795;22-11-2019;07-12-2019;06-01-2020;116
499;22519;25-12-2019;10-01-2020;30-01-2020;103
500;38328;21-08-2018;03-09-2018;14-07-2022;60
501;19235;27-03-2023;09-04-2023;02-07-2023;100
502;49566;15-02-2021;27-02-2021;07-04-2021;97
503;63797;29-07-2019;12-08-2019;04-09-2022;65
504;89963;09-03-2021;15-04-2021;05-05-2021;90
505;39793;15-02-2018;28-02-2018;30-03-2018;107
506;75472;27-05-2023;16-06-2023;16-07-2023;73
507;27214;14-10-2018;22-10-2018;06-10-2019;82
508;20437;26-08-2022;02-09-2022;12-10-2022;116
509;78332;29-08-2021;08-09-2021;03-11-2023;65
510;93488;13-10-2018;21-11-2018;21-12-2018;153
511;20205;01-09-2019;21-09-2019;18-07-2020;89
512;45576;23-10-2020;07-11-2020;07-12-2020;92
513;92762;07-07-2019;16-08-2019;20-01-2023;75
514;84734;30-06-2020;20-07-2020;19-08-2020;125
515;21734;05-03-2020;13-04-2020;01-09-2021;80
516;24820;23-11-2022;29-11-2022;19-11-2023;79
517;39992;22-01-2022;08-02-2022;28-02-2022;115
518;38218;25-04-2022;07-05-2022;17-05-2022;76
519;71400;19-05-2021;08-06-2021;23-06-2021;123
520;86192;23-02-2023;08-04-2023;18-05-2023;101
521;51951;02-04-2018;08-04-2018;28-04-2018;112
522;94184;05-02-2018;14-02-2018;15-04-2023;69
523;46229;26-03-2021;08-04-2021;07-01-2023;77
524;47315;01-12-2022;04-12-2022;26-08-2023;84
525;60930;01-09-2019;19-09-2019;24-10-2021;82
526;99326;21-09-2020;24-09-2020;04-10-2020;117
527;63076;30-11-2020;19-12-2020;29-12-2020;114
528;88772;28-05-2020;06-06-2020;29-06-2021;92
529;63626;26-07-2020;12-08-2020;24-04-2023;62
530;19362;05-08-2019;16-09-2019;30-04-2023;65
531;89583;22-11-2021;05-01-2022;25-01-2022;91
532;21276;27-05-2018;14-06-2018;14-07-2018;119
533;29962;28-10-2021;10-11-2021;20-11-2021;104
534;62239;21-06-2019;07-07-2019;24-03-2023;75
535;41886;26-07-2022;10-08-2022;09-09-2022;98
536;42107;29-10-2021;09-11-2021;09-12-2021;115
537;66586;04-03-2019;17-03-2019;15-05-2020;113
538;94624;28-01-2019;15-02-2019;11-01-2021;74
539;25560;16-04-2021;30-04-2021;15-12-2022;92
540;39762;07-02-2018;15-02-2018;25-02-2018;106
541;16678;28-01-2020;05-02-2020;14-03-2022;85
542;62343;24-12-2018;07-01-2019;15-02-2020;90
543;49174;24-11-2021;10-12-2021;22-06-2023;77
544;29668;17-09-2018;30-09-2018;09-11-2018;106
545;53920;28-11-2018;17-12-2018;27-12-2018;97
546;45580;31-01-2022;16-03-2022;15-04-2022;98
547;70901;23-12-2019;02-01-2020;11-02-2020;99
548;50159;20-03-2018;31-03-2018;15-02-2019;108
549;95690;27-02-2019;15-03-2019;14-04-2019;113
550;58809;29-11-2019;12-12-2019;22-12-2019;99
551;86684;01-01-2023;20-01-2023;16-11-2023;109
552;86112;18-04-2019;28-04-2019;07-06-2019;91
553;61683;01-09-2019;15-09-2019;25-09-2019;113
554;61690;18-02-2019;04-03-2019;03-04-2019;135
555;90818;27-10-2021;13-12-2021;02-01-2022;82
556;14074;29-03-2020;01-04-2020;21-04-2020;80
557;43585;16-06-2021;23-06-2021;03-07-2021;114
558;32047;17-09-2018;06-10-2018;01-11-2023;61
559;90979;02-10-2023;08-11-2023;30-11-2023;116
560;34499;24-02-2022;02-03-2022;22-03-2022;73
561;30698;05-06-2022;20-07-2022;19-08-2022;114
562;97508;16-08-2019;30-08-2019;27-04-2021;70
563;90568;18-11-2022;25-12-2022;25-02-2023;64
564;48808;13-01-2023;21-01-2023;20-02-2023;100
565;20675;01-06-2022;17-06-2022;27-07-2022;96
566;44249;07-10-2021;13-11-2021;22-12-2021;122
567;80690;27-06-2018;11-07-2018;19-03-2020;87
568;13694;29-09-2023;09-10-2023;29-10-2023;82
569;22731;12-11-2022;25-11-2022;04-01-2023;76
570;93827;19-11-2020;01-12-2020;16-10-2022;85
571;93084;08-10-2018;27-10-2018;16-11-2018;130
572;16014;01-03-2023;05-03-2023;06-08-2023;76
573;67904;14-10-2022;20-10-2022;29-11-2022;86
574;28603;27-02-2019;12-03-2019;21-04-2019;116
575;52075;25-03-2018;05-04-2018;05-05-2018;122
576;44501;21-10-2019;04-12-2019;13-01-2020;78
577;63789;16-01-2023;05-02-2023;25-02-2023;101
578;99286;28-07-2018;09-08-2018;08-09-2018;123
579;92200;20-12-2018;06-01-2019;15-02-2019;112
580;57440;06-10-2021;14-10-2021;24-10-2021;122
581;47821;07-09-2022;22-10-2022;01-12-2022;123
582;28038;04-11-2018;19-11-2018;15-03-2020;79
583;83062;06-10-2019;11-10-2019;20-11-2019;118
584;43241;25-10-2018;30-10-2018;09-12-2018;122
585;92944;09-03-2023;23-03-2023;26-12-2023;79
586;93203;26-01-2023;15-02-2023;27-03-2023;109
587;66047;06-05-2021;15-05-2021;17-12-2022;97
588;80926;15-01-2020;04-02-2020;16-03-2020;93
589;23389;24-02-2020;06-04-2020;07-03-2022;81
590;51489;20-04-2018;05-06-2018;15-07-2018;111
591;70731;26-08-2022;01-09-2022;14-01-2023;89
592;63075;12-09-2023;30-09-2023;31-12-2023;103
593;86162;06-08-2018;22-09-2018;02-10-2018;128
594;54501;09-09-2019;20-10-2019;09-11-2019;132
595;48480;29-05-2023;03-06-2023;09-08-2023;91
596;42728;05-03-2021;20-03-2021;09-04-2021;113
597;40930;27-11-2021;30-11-2021;20-12-2021;121
598;62600;23-09-2022;29-09-2022;08-11-2022;112
599;56832;10-05-2018;27-05-2018;26-06-2018;159
600;85832;26-02-2020;07-04-2020;17-10-2020;103
601;55562;20-01-2020;04-02-2020;16-03-2020;110
602;61690;24-08-2022;29-08-2022;08-09-2022;119
603;48604;28-07-2022;17-08-2022;27-08-2022;81
604;52837;24-04-2019;12-05-2019;21-06-2019;125
605;57001;18-01-2022;24-01-2022;24-04-2022;139
606;54592;29-03-2018;06-04-2018;16-04-2018;144
607;79891;29-06-2019;17-07-2019;03-11-2020;76
608;99603;19-01-2018;08-02-2018;18-08-2020;95
609;51825;18-06-2022;27-06-2022;17-07-2022;116
610;39642;01-12-2018;17-12-2018;16-01-2019;102
611;96034;28-01-2020;02-02-2020;12-02-2020;123
612;30917;12-12-2018;19-12-2018;08-01-2019;117
613;79316;11-03-2018;22-03-2018;01-04-2018;137
614;91558;16-05-2021;29-05-2021;08-07-2021;106
615;23071;14-07-2021;02-08-2021;22-08-2021;130
616;86303;04-08-2019;10-09-2019;06-04-2020;98
617;33996;31-07-2020;03-08-2020;23-08-2020;101
618;52436;07-03-2023;19-03-2023;28-04-2023;112
619;51626;13-06-2022;01-07-2022;21-10-2023;77
620;57070;16-03-2021;30-03-2021;19-04-2021;95
621;90107;20-08-2020;01-09-2020;11-10-2020;116
622;17315;18-03-2020;24-03-2020;03-05-2020;115
623;38690;09-02-2019;25-02-2019;18-03-2019;119
624;74314;13-12-2022;01-01-2023;11-01-2023;78
625;67061;13-01-2020;19-01-2020;12-03-2023;57
626;90903;06-03-2023;12-03-2023;01-04-2023;92
627;88401;19-01-2019;27-01-2019;08-03-2019;108
628;77199;01-06-2020;12-06-2020;17-01-2022;95
629;39435;17-01-2019;27-01-2019;11-05-2019;65
630;70029;15-09-2023;27-09-2023;27-10-2023;108
631;28170;26-02-2021;17-03-2021;06-07-2022;99
632;31141;09-06-2018;19-07-2018;03-07-2023;70
633;30028;26-02-2020;04-04-2020;02-07-2023;74
634;45243;21-06-2023;05-07-2023;14-08-2023;102
635;86127;07-10-2020;25-10-2020;14-11-2020;112
636;44651;16-12-2020;03-01-2021;02-02-2021;91
637;35312;02-07-2023;10-07-2023;19-08-2023;123
638;19255;16-01-2018;27-01-2018;08-03-2018;140
639;67962;28-10-2022;07-11-2022;27-11-2022;99
640;40634;20-01-2019;27-02-2019;03-08-2020;108
641;89593;13-04-2023;24-04-2023;13-12-2023;114
642;75690;15-05-2020;20-05-2020;19-06-2020;119
643;93680;10-04-2019;30-04-2019;10-05-2019;111
644;69282;16-11-2019;29-11-2019;08-01-2020;91
645;91774;14-11-2020;29-11-2020;29-12-2020;108
646;89118;16-02-2020;24-02-2020;26-03-2020;110
647;97207;10-10-2022;17-11-2022;06-05-2023;73
648;95884;02-06-2018;14-06-2018;20-12-2020;97
649;37660;21-03-2020;29-04-2020;09-05-2020;114
650;35299;24-08-2022;29-08-2022;08-10-2022;107
651;54475;26-07-2018;03-08-2018;29-12-2020;79
652;96451;20-08-2019;09-09-2019;09-10-2019;118
653;22119;26-12-2020;11-01-2021;21-09-2021;96
654;51480;11-10-2020;27-10-2020;06-11-2020;122
655;95369;30-12-2020;04-01-2021;25-02-2022;70
656;12019;17-02-2019;01-03-2019;08-03-2020;121
657;67306;01-03-2023;06-03-2023;15-04-2023;95
658;89479;21-07-2023;06-09-2023;16-10-2023;100
659;71756;02-03-2018;08-04-2018;28-04-2018;115
660;92211;04-03-2022;20-03-2022;01-02-2023;89
661;30918;14-07-2018;25-07-2018;04-08-2018;133
662;48627;15-06-2023;28-06-2023;28-07-2023;94
663;55928;03-04-2018;13-05-2018;29-12-2019;91
664;45624;06-06-2019;09-06-2019;19-07-2019;90
665;21712;18-08-2023;05-09-2023;25-09-2023;94
666;18202;06-10-2018;26-10-2018;25-05-2022;56
667;61951;12-10-2022;22-10-2022;01-11-2022;120
668;17630;18-03-2021;22-03-2021;01-05-2021;131
669;83791;14-11-2020;20-11-2020;20-12-2020;106
670;39230;20-06-2018;29-06-2018;29-07-2018;121
671;16592;06-03-2019;19-03-2019;29-03-2019;104
672;78449;31-01-2019;10-02-2019;14-03-2019;123
673;36215;14-05-2023;28-06-2023;08-07-2023;92
674;68984;01-11-2019;05-11-2019;27-11-2023;59
675;26571;06-04-2019;26-04-2019;10-09-2021;76
676;12171;24-08-2020;02-09-2020;13-04-2022;71
677;85350;27-08-2019;01-09-2019;11-10-2019;122
678;13787;19-06-2020;22-06-2020;21-01-2023;66
679;70926;24-02-2018;28-02-2018;07-10-2021;76
680;30779;15-07-2021;27-08-2021;06-10-2021;106
681;71512;19-03-2022;27-03-2022;26-04-2022;97
682;37547;16-06-2021;01-07-2021;21-07-2021;118
683;26814;02-09-2020;17-09-2020;14-06-2023;83
684;52437;10-05-2020;14-05-2020;23-06-2020;129
685;81651;08-04-2020;21-04-2020;21-05-2020;140
686;91227;16-03-2023;02-04-2023;22-04-2023;73
687;64759;30-05-2019;10-07-2019;26-04-2020;75
688;11402;02-06-2019;13-06-2019;12-03-2021;98
689;39137;01-09-2019;18-09-2019;22-05-2023;70
690;47884;08-05-2022;14-06-2022;07-07-2023;95
691;22622;01-04-2019;13-04-2019;03-05-2019;150
692;61502;01-10-2018;12-10-2018;01-11-2018;127
693;39714;25-09-2018;03-10-2018;12-11-2018;140
694;88200;21-02-2022;12-03-2022;11-04-2022;99
695;29663;25-03-2020;29-03-2020;18-04-2020;112
696;20289;23-11-2019;07-12-2019;27-01-2021;91
697;33262;13-02-2019;22-03-2019;20-07-2021;85
698;26403;28-04-2022;10-06-2022;20-07-2022;99
699;52281;22-05-2018;26-05-2018;05-06-2018;138
700;68336;31-12-2018;08-01-2019;19-04-2020;67
701;32957;29-07-2020;06-08-2020;11-08-2021;95
702;37053;11-08-2023;24-08-2023;13-09-2023;116
703;41153;26-05-2020;09-06-2020;29-06-2020;104
704;74294;16-01-2023;30-01-2023;19-02-2023;108
705;94381;14-11-2021;28-11-2021;08-12-2021;110
706;57895;24-05-2019;04-06-2019;14-07-2019;99
707;18640;12-02-2018;21-02-2018;23-03-2018;102
708;43952;26-04-2022;04-06-2022;18-08-2023;82
709;89200;02-11-2019;15-11-2019;21-01-2021;90
710;61266;24-04-2018;10-06-2018;30-06-2018;130
711;62429;25-02-2022;14-03-2022;14-09-2022;121
712;84677;09-11-2022;29-11-2022;26-08-2023;87
713;30468;22-07-2022;29-08-2022;12-02-2023;87
714;76970;04-03-2021;21-03-2021;20-04-2021;98
715;34669;30-03-2021;18-04-2021;08-05-2021;93
716;67814;16-10-2020;30-11-2020;20-12-2020;105
717;35502;11-06-2021;23-06-2021;26-12-2021;111
718;60936;03-03-2021;15-03-2021;04-04-2021;82
719;60401;10-01-2022;22-01-2022;01-02-2022;98
720;65219;20-09-2020;04-10-2020;03-11-2020;99
721;84618;11-09-2018;25-09-2018;25-10-2018;128
722;21689;31-08-2021;17-09-2021;07-10-2021;81
723;71445;18-10-2020;28-10-2020;07-11-2020;111
724;61409;17-01-2018;24-01-2018;05-03-2018;103
725;12502;10-12-2022;18-01-2023;05-03-2023;94
726;17809;10-10-2019;27-10-2019;26-11-2019;107
727;80231;18-06-2022;02-07-2022;16-08-2023;75
728;59144;23-12-2022;11-01-2023;20-02-2023;85
729;61329;09-06-2018;12-06-2018;22-07-2018;109
730;28004;24-03-2020;10-04-2020;30-03-2021;101
731;20323;21-06-2020;30-06-2020;17-01-2022;88
732;20852;23-07-2019;12-08-2019;11-09-2019;140
733;31574;02-10-2020;02-11-2020;22-11-2020;116
734;84493;07-07-2019;15-08-2019;17-07-2021;81
735;14274;13-12-2019;31-12-2019;20-01-2020;85
736;16913;29-06-2020;19-07-2020;08-08-2020;120
737;14904;13-08-2018;28-09-2018;18-10-2018;103
738;20273;03-08-2019;10-08-2019;12-11-2021;85
739;20798;02-11-2021;08-11-2021;18-12-2021;122
740;99771;25-04-2020;08-06-2020;08-07-2020;95
741;73905;13-02-2023;19-02-2023;11-03-2023;113
742;78296;01-05-2018;13-05-2018;05-02-2020;91
743;55938;28-10-2022;08-12-2022;28-12-2022;77
744;65522;10-03-2018;19-03-2018;29-03-2018;88
745;63195;18-04-2020;30-04-2020;22-01-2023;69
746;86875;25-06-2021;05-07-2021;14-08-2021;131
747;22254;16-04-2018;22-05-2018;08-08-2023;53
748;88881;02-03-2020;06-03-2020;26-03-2020;95
749;10808;19-12-2018;25-12-2018;03-02-2019;98
750;10436;14-06-2018;27-06-2018;17-07-2018;131
751;75852;03-09-2023;11-09-2023;08-10-2023;71
752;16830;25-01-2021;14-02-2021;05-03-2021;115
753;90311;24-12-2018;07-01-2019;27-01-2019;91
754;84636;16-09-2018;23-10-2018;18-10-2021;68
755;83185;04-05-2019;07-05-2019;06-06-2019;110
756;80511;23-07-2022;28-07-2022;11-12-2023;92
757;20060;18-06-2021;05-07-2021;08-06-2023;99
758;88455;29-04-2021;18-05-2021;28-05-2021;103
759;36660;10-04-2019;18-04-2019;14-08-2020;86
760;20699;13-04-2021;27-04-2021;27-05-2021;106
761;31848;03-07-2022;20-07-2022;09-08-2022;110
762;97915;28-05-2020;13-07-2020;22-08-2020;103
763;16955;13-08-2023;29-08-2023;24-12-2023;93
764;83962;04-04-2022;22-04-2022;12-05-2022;90
765;96177;03-08-2019;16-08-2019;04-08-2020;93
766;53705;19-07-2023;26-07-2023;25-08-2023;68
767;28757;15-09-2020;29-09-2020;24-05-2021;104
768;64319;28-08-2018;10-09-2018;10-10-2018;116
769;69622;01-09-2019;05-09-2019;15-10-2019;114
770;74058;18-06-2023;04-07-2023;24-11-2023;87
771;75770;08-05-2022;11-05-2022;21-05-2022;103
772;27539;23-09-2019;12-10-2019;21-11-2019;104
773;77394;16-02-2021;25-02-2021;21-05-2023;88
774;70258;10-01-2023;22-01-2023;03-03-2023;90
775;22186;22-07-2018;30-07-2018;09-05-2023;78
776;81362;26-04-2019;08-05-2019;18-05-2019;138
777;91939;14-01-2020;30-01-2020;13-12-2021;101
778;17666;25-07-2023;04-08-2023;14-08-2023;114
779;59189;05-02-2021;19-03-2021;28-04-2021;84
780;57323;14-09-2021;03-10-2021;23-10-2021;92
781;11127;17-12-2019;24-01-2020;26-02-2022;65
782;68443;04-11-2021;17-11-2021;27-12-2021;114
783;95077;04-09-2021;24-09-2021;07-01-2022;107
784;45228;17-10-2022;24-10-2022;28-07-2023;78
785;79503;21-11-2020;05-01-2021;25-01-2021;92
786;19060;15-11-2021;28-11-2021;13-05-2023;73
787;19092;09-04-2021;23-05-2021;01-01-2023;91
788;75656;24-06-2019;27-06-2019;07-07-2019;103
789;44451;01-08-2022;19-08-2022;18-09-2022;98
790;40136;06-01-2020;25-01-2020;18-02-2021;108
791;69301;02-05-2019;10-05-2019;30-05-2019;114
792;87424;04-02-2022;07-02-2022;27-02-2022;105
793;52908;23-04-2023;06-05-2023;02-11-2023;95
794;69758;11-04-2021;22-05-2021;01-04-2022;89
795;17721;02-07-2018;13-07-2018;22-08-2018;118
796;51391;27-08-2022;05-09-2022;05-10-2022;99
797;56779;29-12-2021;08-01-2022;28-01-2022;80
798;33894;02-08-2019;12-08-2019;21-09-2019;115
799;91542;14-10-2020;24-11-2020;10-09-2022;75
800;27147;25-08-2022;03-09-2022;03-10-2022;73
801;50111;12-03-2021;25-03-2021;04-04-2021;101
802;49238;18-02-2021;09-03-2021;29-05-2021;101
803;48864;20-03-2021;08-04-2021;18-04-2021;97
804;48397;30-11-2019;14-12-2019;13-01-2020;100
805;11331;05-07-2021;11-07-2021;10-08-2021;90
806;55135;07-08-2018;26-08-2018;25-09-2018;139
807;64147;17-03-2021;01-04-2021;21-09-2021;86
808;12160;24-01-2022;10-03-2022;30-03-2022;109
809;13875;27-05-2021;03-06-2021;13-06-2021;96
810;70448;20-11-2021;28-11-2021;16-09-2023;82
811;55774;28-03-2023;06-04-2023;26-04-2023;112
812;20491;18-02-2020;28-02-2020;20-03-2020;107
813;17690;20-04-2019;09-05-2019;29-05-2019;149
814;19561;17-06-2022;21-06-2022;01-07-2022;110
815;54034;01-11-2020;12-11-2020;04-06-2023;68
816;41769;23-01-2023;09-02-2023;11-03-2023;90
817;22437;12-11-2019;18-11-2019;27-03-2023;55
818;39051;20-07-2019;02-08-2019;17-01-2021;88
819;52337;06-11-2020;26-11-2020;20-10-2022;99
820;25165;15-08-2022;18-08-2022;31-10-2023;85
821;30691;07-03-2022;15-04-2022;14-01-2023;92
822;96156;02-10-2018;14-10-2018;13-11-2018;103
823;10107;15-12-2018;18-12-2018;01-04-2020;88
824;88519;20-05-2021;04-06-2021;05-06-2022;80
825;38512;04-02-2020;21-02-2020;02-04-2020;117
826;79092;17-09-2021;26-10-2021;15-11-2021;83
827;47342;24-04-2021;05-06-2021;15-07-2021;112
828;81116;22-09-2020;29-09-2020;08-11-2020;111
829;65029;21-12-2020;29-01-2021;05-05-2023;59
830;99316;18-06-2021;26-06-2021;27-05-2022;68
831;58630;17-07-2023;01-08-2023;11-08-2023;70
832;75219;12-06-2020;16-06-2020;26-06-2020;143
833;55914;30-04-2023;10-05-2023;09-06-2023;106
834;41328;03-05-2018;11-06-2018;21-07-2018;133
835;12323;21-04-2019;04-05-2019;13-06-2019;124
836;70064;16-06-2018;04-07-2018;24-07-2023;56
837;84895;18-06-2023;26-06-2023;05-08-2023;75
838;81414;16-05-2022;02-06-2022;12-07-2022;94
839;20912;10-08-2020;26-08-2020;25-09-2020;90
840;50807;19-04-2020;27-04-2020;07-05-2020;97
841;18456;08-09-2021;21-09-2021;11-10-2021;128
842;29210;12-02-2021;23-02-2021;12-07-2023;63
843;84138;19-03-2019;28-03-2019;07-05-2019;138
844;54639;28-02-2020;13-03-2020;15-02-2023;57
845;74931;19-02-2021;02-03-2021;01-04-2021;106
846;50211;07-08-2018;24-08-2018;13-09-2018;126
847;64910;05-05-2019;20-06-2019;30-07-2019;150
848;59050;07-06-2018;14-06-2018;24-07-2018;117
849;78283;23-06-2023;04-07-2023;03-08-2023;103
850;20468;02-03-2023;17-03-2023;16-04-2023;103
851;74774;13-09-2018;02-10-2018;02-02-2023;62
852;71141;27-04-2021;02-05-2021;22-05-2021;113
853;71432;26-02-2018;14-03-2018;08-11-2023;46
854;45352;13-06-2020;30-07-2020;08-09-2020;99
855;71281;28-04-2022;05-05-2022;27-09-2023;73
856;10650;11-02-2020;01-03-2020;02-04-2022;75
857;52795;30-05-2022;11-07-2022;10-08-2022;104
858;41238;26-05-2022;10-07-2022;20-07-2022;90
859;27704;08-11-2022;24-12-2022;23-01-2023;99
860;57003;30-04-2020;10-05-2020;05-11-2022;87
861;34885;19-10-2020;25-11-2020;28-11-2020;114
862;17625;26-06-2020;11-07-2020;27-09-2022;76
863;37747;20-08-2020;30-08-2020;09-09-2020;137
864;59711;26-04-2018;29-04-2018;08-06-2018;106
865;41670;06-12-2018;26-12-2018;25-01-2019;99
866;69066;14-11-2020;03-12-2020;12-01-2021;95
867;52624;15-11-2019;28-11-2019;26-01-2020;64
868;11705;20-03-2023;25-04-2023;04-06-2023;94
869;37834;23-10-2021;06-11-2021;21-03-2023;70
870;45850;08-01-2019;26-01-2019;05-02-2019;129
871;27765;01-08-2018;13-08-2018;22-09-2018;125
872;99889;18-08-2020;25-09-2020;27-11-2021;87
873;46145;12-01-2018;01-02-2018;03-03-2018;154
874;43246;13-03-2023;16-03-2023;05-04-2023;83
875;84474;23-04-2019;06-05-2019;16-05-2019;116
876;52402;11-05-2020;24-05-2020;03-07-2020;114
877;88190;28-09-2022;07-10-2022;06-11-2022;81
878;92344;26-11-2022;16-12-2022;15-01-2023;96
879;84468;21-06-2019;01-07-2019;01-05-2022;74
880;82691;02-12-2018;16-01-2019;15-02-2019;81
881;92229;03-06-2022;13-06-2022;28-09-2022;135
882;33382;16-02-2020;19-02-2020;01-03-2020;117
883;78603;23-03-2023;01-04-2023;11-05-2023;105
884;25783;14-08-2019;21-08-2019;20-09-2019;115
885;34254;20-05-2022;30-06-2022;17-02-2023;90
886;42384;18-01-2018;05-02-2018;11-06-2018;136
887;14615;23-10-2020;02-11-2020;02-12-2020;117
888;23142;23-01-2019;03-03-2019;30-09-2019;116
889;37561;08-07-2022;16-07-2022;08-08-2023;62
890;40563;24-12-2019;08-01-2020;25-05-2023;76
891;89231;15-02-2020;21-02-2020;23-03-2020;107
892;80815;22-08-2020;04-09-2020;16-10-2023;67
893;20795;16-01-2019;31-01-2019;25-08-2020;104
894;88186;28-06-2021;09-07-2021;08-08-2021;102
895;18468;04-10-2023;20-10-2023;30-10-2023;73
896;73875;24-06-2022;10-07-2022;20-07-2022;92
897;94016;04-07-2022;22-07-2022;05-12-2023;84
898;20103;06-09-2023;24-09-2023;25-09-2023;102
899;14336;10-10-2020;18-10-2020;22-08-2023;66
900;16822;08-09-2019;13-09-2019;20-11-2022;73
901;48470;10-09-2018;25-10-2018;14-11-2018;116
902;95668;29-08-2021;06-09-2021;27-12-2023;82
903;47745;15-11-2022;04-12-2022;03-01-2023;76
904;88280;16-05-2018;21-05-2018;10-06-2018;122
905;79406;09-07-2018;13-07-2018;12-08-2018;103
906;58282;10-03-2018;17-03-2018;26-04-2018;121
907;53683;20-09-2019;03-10-2019;23-10-2019;149
908;93672;22-05-2019;04-07-2019;24-07-2019;124
909;15556;07-09-2020;19-09-2020;09-10-2020;95
910;49955;30-05-2020;16-06-2020;08-09-2023;62
911;99544;28-03-2022;07-04-2022;27-04-2022;116
912;43798;07-03-2021;19-03-2021;18-04-2021;111
913;82407;13-08-2019;31-08-2019;24-04-2022;66
914;52389;04-12-2022;12-12-2022;01-01-2023;96
915;91847;11-08-2018;24-08-2018;30-11-2021;76
916;82792;09-06-2019;29-06-2019;29-07-2019;93
917;91003;22-02-2022;04-03-2022;30-12-2023;78
918;69200;03-10-2023;09-10-2023;29-10-2023;87
919;63006;23-09-2022;29-10-2022;28-11-2022;98
920;85495;06-03-2023;12-04-2023;25-09-2023;92
921;25433;08-09-2018;11-09-2018;11-10-2018;118
922;74505;16-07-2019;28-07-2019;27-08-2019;136
923;26159;29-10-2020;14-11-2020;04-12-2020;106
924;77592;15-08-2021;27-08-2021;23-09-2022;66
925;49833;29-03-2020;18-04-2020;17-08-2021;100
926;12135;22-03-2018;08-04-2018;28-04-2018;99
927;54862;13-10-2021;31-10-2021;20-11-2021;81
928;85941;25-06-2020;01-07-2020;11-07-2020;145
929;26742;05-03-2022;21-03-2022;30-04-2022;96
930;71150;24-03-2022;28-03-2022;27-04-2022;134
931;20483;23-03-2022;09-05-2022;18-06-2022;116
932;63729;16-11-2021;01-12-2021;21-12-2021;103
933;57627;16-03-2021;01-05-2021;21-05-2021;88
934;88833;16-03-2023;26-03-2023;24-12-2023;103
935;98337;26-08-2023;05-09-2023;05-10-2023;73
936;51298;30-05-2021;10-07-2021;23-03-2022;91
937;65473;02-06-2019;14-06-2019;03-07-2023;77
938;94359;22-02-2018;10-04-2018;20-05-2018;111
939;33241;03-01-2023;09-01-2023;08-02-2023;110
940;51263;13-06-2020;17-06-2020;30-03-2022;69
941;98945;19-12-2018;25-01-2019;28-09-2019;103
942;53551;28-04-2022;04-06-2022;20-06-2022;117
943;58753;31-12-2021;07-01-2022;13-06-2022;79
944;82799;03-01-2023;20-01-2023;09-02-2023;95
945;97727;27-01-2023;07-03-2023;21-11-2023;98
946;70045;09-02-2018;19-02-2018;16-10-2022;83
947;85682;11-10-2022;16-10-2022;23-08-2023;77
948;83944;16-03-2021;24-03-2021;06-09-2022;89
949;33526;17-07-2022;29-07-2022;07-09-2022;81
950;84989;02-11-2019;15-11-2019;25-11-2019;111
951;31187;15-08-2022;02-09-2022;04-09-2022;97
952;21159;19-06-2019;25-06-2019;21-11-2019;138
953;79765;23-03-2021;29-04-2021;30-06-2023;81
954;18877;21-05-2018;02-06-2018;04-10-2019;120
955;36339;12-07-2021;28-07-2021;06-09-2021;105
956;25892;28-09-2021;11-10-2021;20-11-2021;108
957;54527;19-03-2022;02-04-2022;13-07-2022;124
958;19499;28-09-2023;10-10-2023;09-11-2023;101
959;43464;23-02-2022;26-02-2022;28-03-2022;129
960;93701;06-11-2020;12-12-2020;22-12-2020;81
961;41352;30-10-2018;12-12-2018;22-12-2018;115
962;35467;02-12-2019;19-12-2019;17-01-2023;67
963;22935;01-03-2020;13-03-2020;23-03-2023;85
964;60364;19-08-2021;07-09-2021;20-05-2022;103
965;58943;21-12-2020;05-01-2021;15-01-2021;85
966;86529;17-12-2018;28-12-2018;27-01-2019;103
967;19449;01-11-2018;15-11-2018;15-12-2018;144
968;66154;01-09-2019;04-09-2019;16-05-2023;57
969;98462;24-10-2020;01-11-2020;19-08-2022;78
970;57296;18-02-2023;05-03-2023;04-04-2023;103
